,Unnamed: 0,view_count,duration,subscriber_count,brightness,contrast,title_length,word_count,emoji_count,special_char_count,is_clickbait,has_question_mark,has_exclamation,pub_year,pub_month,pub_weekday,color_red,color_blue,color_green,color_yellow,color_purple,color_brown,color_grey,color_white,color_pink,person_count,object_count,has_text,person_left,person_middle,person_right,person_small,person_medium,person_large,text_left,text_middle,text_right,text_small,text_medium,text_large,cluster,target
1875,1875,3615559.0,173.0,9550000.0,82.84048828125,47.27804944393738,7,3,0,0,0,False,False,2024,12,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15.10075731167449
1876,1876,2273611.0,1238.0,3010000.0,114.26512586805556,49.6330281554705,60,21,1,4,0,False,True,2023,7,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,2,2,4,14.636880314284303
1877,1877,1432252.0,86.0,1200000.0,107.98731011284724,87.40637118997931,8,3,0,0,0,False,False,2025,1,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.17475928687502
1878,1878,42014.0,765.0,104000.0,132.41307508680555,67.54141094412638,24,8,0,2,0,False,False,2025,3,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.645781976362318
1879,1879,2374123.0,630.0,147000.0,149.26728190104166,56.20261349166392,60,26,0,3,0,False,False,2022,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,14.680139085306635
1880,1880,959829.0,756.0,1140000.0,132.57018120659723,76.10618206929192,46,16,0,5,0,True,True,2023,12,4,1,0,0,1,0,0,1,0,0,3,3,1,0,3,0,101,3,3,6,2,0,3,3,6,9,13.774511464429581
1881,1881,3563.0,966.0,2680.0,99.44185872395832,72.16313084203979,25,12,0,0,0,False,False,2025,3,6,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,101,0,0,1,1,0,0,1,1,6,8.1786387885907
1882,1882,75059.0,119.0,4400000.0,107.3611306423611,66.57951469107766,35,14,0,0,0,False,False,2025,3,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,1,1,1,1,2,2,9,11.226043072689011
1883,1883,410616.0,744.0,6160000.0,98.845009765625,47.76717907357562,63,26,0,6,0,False,True,2021,6,2,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,101,0,0,0,0,0,0,0,0,9,12.925416185535031
1884,1884,3488798.0,529.0,194000.0,127.76505208333332,62.49221268497899,21,10,0,1,0,False,True,2022,8,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,101,0,0,0,0,0,0,0,0,6,15.065068108879146
1885,1885,1275264.0,2804.0,229000.0,104.65144639756944,76.53666806404826,53,21,0,2,1,False,False,2024,6,6,0,0,0,0,1,1,1,0,0,0,3,1,0,0,0,102,0,0,0,1,0,0,1,1,7,14.058664558115526
1886,1886,380648.0,3091.0,229000.0,76.96390082465278,75.86282200527967,71,34,0,6,0,False,True,2024,12,6,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,12.84963296964566
1887,1887,790676.0,2877.0,229000.0,96.26238932291666,61.56241259105039,61,21,0,3,0,False,False,2024,5,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,102,0,0,0,0,0,0,0,0,7,13.58064481948621
1888,1888,2784860.0,454.0,1190000.0,120.73370876736112,85.44764190904407,33,12,0,1,0,False,False,2024,11,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,0,1,0,1,1,1,6,14.83970851986457
1889,1889,9480.0,63.0,5470000.0,102.39622721354166,65.52621524566025,54,23,0,10,0,False,False,2025,1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,101,1,1,0,1,2,1,1,1,9,9.15704507491796
1890,1890,41436.0,121.0,3230000.0,96.1678732638889,60.24031535947448,47,15,0,4,0,False,False,2025,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,10.631929480490411
1891,1891,62791.0,2815.0,229000.0,93.6216720920139,71.63050353758418,56,23,0,4,0,False,True,2024,8,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,102,0,0,0,1,0,0,1,1,7,11.04758295580665
1892,1892,207088.0,484.0,1060000.0,106.9115625,78.41522806579522,83,33,1,3,0,False,False,2025,3,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,100,0,0,1,1,0,1,1,2,8,12.240903931535584
1893,1893,39408.0,181.0,23600.0,200.704833984375,85.3040458040464,26,12,0,2,0,False,False,2025,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,10.581749495596627
1894,1894,220054.0,2815.0,229000.0,106.785029296875,81.15504071405499,73,22,0,7,0,False,False,2022,6,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,102,0,0,0,2,0,0,2,2,7,12.301632794089706
1895,1895,92307.0,2845.0,229000.0,102.15505642361111,61.56378046501356,50,21,0,4,0,False,False,2024,3,2,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,102,0,0,0,1,0,0,1,1,7,11.43288609062447
1896,1896,107517.0,2849.0,229000.0,108.2740505642361,72.67091455518161,66,28,0,6,0,False,False,2024,10,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,7,11.585413554393496
1897,1897,6069812.0,562.0,509000.0,80.88298828125,56.30680258600256,27,9,0,1,0,True,False,2022,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,6,15.618838355312363
1898,1898,85176.0,764.0,1460000.0,114.65703342013887,69.26416260024584,46,16,0,1,0,False,False,2020,11,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,11.35248672332188
1899,1899,113085.0,672.0,4830000.0,132.5703070746528,83.26034443190063,67,24,0,2,0,False,False,2024,10,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.635903870180593
1900,1900,13624.0,541.0,4830000.0,131.84892469618055,61.430873744007805,36,12,0,1,0,False,False,2024,7,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,101,0,0,0,2,0,0,2,2,6,9.519661619531444
1901,1901,188730.0,308.0,5470000.0,58.50428927951389,68.39353059445753,50,20,0,7,0,True,False,2022,10,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,2,1,1,2,2,9,12.14807799979283
1902,1902,6526.0,149.0,4920000.0,101.9234299045139,63.51079557181261,34,12,0,7,0,False,False,2024,10,3,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,1,1,0,0,2,2,9,8.783702698635217
1903,1903,358836.0,385.0,181000.0,136.9015549045139,58.67976199367507,64,19,1,7,0,True,True,2024,4,0,0,1,1,1,0,0,1,0,0,0,2,1,0,0,0,101,0,0,2,0,0,1,1,2,9,12.790623525366286
1904,1904,8290.0,1544.0,221000.0,92.16367621527776,62.51492008045757,91,32,0,6,0,False,True,2025,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,100,1,1,0,0,0,0,0,0,8,9.022925868116218
1905,1905,1751.0,1562.0,212000.0,133.39989366319443,67.25502233987146,52,22,1,3,0,False,False,2023,4,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,102,0,0,2,0,0,2,0,2,7,7.468513271496337
1906,1906,70248.0,135.0,3230000.0,120.43933919270832,71.45753213196953,64,27,0,7,0,False,False,2023,10,4,1,0,0,1,1,0,1,0,0,0,8,1,0,0,0,101,0,0,0,1,0,0,1,1,9,11.159801352219231
1907,1907,920215.0,123.0,5470000.0,109.1496755642361,73.65317614710901,60,26,0,12,0,True,False,2023,6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,101,0,0,1,1,0,0,2,2,9,13.732363704076795
1908,1908,5081.0,115.0,2710000.0,99.86746853298612,73.46259618080344,65,32,0,10,0,False,False,2025,3,2,0,0,0,1,0,1,1,1,0,0,2,1,0,0,0,100,0,0,0,1,2,1,2,1,9,8.53346016388011
1909,1909,1401034.0,1976.0,1840000.0,151.6002615017361,74.07602333270546,93,21,6,8,0,False,True,2022,6,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,2,4,14.152721807162699
1910,1910,3248576.0,109.0,4400000.0,97.34149197048612,82.81884131242751,48,19,0,3,0,False,False,2024,2,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,101,0,0,1,1,1,1,2,2,9,14.993727612269458
1911,1911,727733.0,1947.0,1060000.0,103.3225390625,72.29203488602936,59,20,0,5,0,False,True,2024,8,5,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.497690875794214
1912,1912,33351.0,221.0,19600.0,105.93677734375,75.26246923576971,45,18,0,2,0,False,False,2024,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,10.414873019560632
1913,1913,5218.0,128.0,3230000.0,126.76492730034722,69.40869531863109,43,18,0,4,0,False,False,2023,4,6,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,101,1,1,0,0,0,0,0,0,9,8.560061091643414
1914,1914,779601.0,350.0,1670000.0,130.88727213541668,76.32034779056623,75,20,0,0,0,False,False,2022,11,6,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13.566538812030416
1915,1915,1224.0,90.0,5410.0,173.21798502604167,60.19140043481678,34,12,0,4,0,False,True,2022,10,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,9,7.110696122978827
1916,1916,6557.0,407.0,1610000.0,136.74633138020835,55.28697718292018,31,11,0,0,0,False,False,2022,3,4,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,101,1,1,0,1,0,0,1,1,6,8.788440957404594
1917,1917,820652.0,836.0,2100000.0,140.59904730902778,44.23338463611717,20,7,0,0,0,False,False,2023,6,1,0,0,0,0,0,1,1,0,0,2,3,0,0,2,0,0,2,2,0,0,0,0,0,0,4,13.617855643792224
1918,1918,817090.0,1040.0,2700000.0,126.22745225694445,53.05407438114024,27,12,0,2,0,False,False,2024,1,5,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.613505750748438
1919,1919,1645.0,123.0,178000.0,104.28474175347222,69.62679972425966,34,13,0,3,0,False,True,2025,1,1,0,0,0,0,0,0,1,0,0,3,2,1,3,3,0,101,3,3,2,1,0,2,1,3,9,7.406103381237015
1920,1920,397778.0,209.0,1560000.0,91.83902994791669,68.71214407650403,20,8,0,1,0,True,False,2022,7,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,6,12.893651853661641
1921,1921,1301293.0,408.0,509000.0,134.042763671875,57.97338860634888,44,19,0,3,0,False,False,2023,1,3,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,101,0,0,0,0,0,0,0,0,9,14.078869711980378
1922,1922,173860.0,159.0,4920000.0,76.26455620659722,69.7715210059025,40,17,0,6,0,False,False,2023,12,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,1,2,1,0,4,3,9,12.0660114083708
1923,1923,827.0,790.0,14000.0,74.43301432291666,63.235899462259646,58,10,0,0,0,False,False,2024,8,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,9,6.71901315438526
1924,1924,1784815.0,303.0,4830000.0,142.73435004340277,71.20808577540011,79,28,0,1,0,False,False,2022,12,3,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,100,0,0,0,2,0,0,2,2,8,14.394825886650148
1925,1925,455.0,117.0,1870000.0,97.62987521701388,40.97685691420091,51,17,0,5,0,False,False,2023,5,4,0,0,0,0,0,0,1,0,0,7,2,0,4,7,0,101,7,7,0,0,0,0,0,0,9,6.1224928095143865
1926,1926,730.0,562.0,687000.0,140.72528645833333,58.99306054635812,78,31,0,3,0,False,True,2022,6,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,6.594413459749778
1927,1927,2959800.0,276.0,252000.0,133.78838216145834,59.13719745322155,27,11,0,0,0,False,False,2023,6,2,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.900632594310494
1928,1928,1640.0,96.0,1030000.0,72.79579861111111,77.96811079489308,50,18,0,3,0,False,False,2020,9,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,101,0,0,0,0,2,2,0,0,9,7.403061091090091
1929,1929,24263.0,545.0,541000.0,150.84107421875,76.38741146692225,33,13,0,5,0,False,True,2022,6,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,10.096749049368418
1930,1930,1863.0,1733.0,664000.0,83.29140733506945,67.96531313432875,50,18,0,5,0,False,False,2023,7,2,0,0,0,0,0,0,1,1,0,5,0,1,0,5,2,0,5,5,0,1,0,0,1,1,4,7.530479995245536
1931,1931,1105111.0,1500.0,4830000.0,121.80588650173613,74.32862332875575,98,33,0,4,0,True,True,2024,7,5,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,100,0,0,0,1,0,0,1,1,8,13.915457245263733
1932,1932,18838.0,327.0,4760000.0,87.47548285590278,70.12421032831716,34,16,0,3,0,True,False,2023,3,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,4,1,2,5,2,5,9,9.843684468165375
1933,1933,801.0,98.0,156000.0,107.27623046875,66.39340600383922,48,18,0,8,0,False,False,2023,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,2,2,2,2,2,9,6.687108607866515
1934,1934,297943.0,364.0,773000.0,82.79663628472223,64.62778327182406,56,24,1,3,0,True,False,2024,4,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,12.604660828365379
1935,1935,20335.0,595.0,1830000.0,182.1366297743056,59.97600170976301,24,9,0,0,0,False,False,2021,11,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,6,9.920147993429236
1936,1936,162257.0,1860.0,792000.0,164.23248914930556,61.2523238505615,23,7,0,0,0,False,False,2025,1,5,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,102,1,1,1,1,0,0,1,1,6,11.996942939976382
1937,1937,1327.0,188.0,17600.0,130.37848307291668,60.57006869665646,32,12,0,0,0,False,False,2023,9,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,2,0,0,2,0,2,6,7.191429330036379
1938,1938,27075.0,382.0,1670000.0,121.5169921875,78.49381621453894,77,21,0,2,0,True,False,2024,8,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,10.206403005628498
1939,1939,14652.0,493.0,1830000.0,89.30172743055556,65.23101935023587,23,10,0,0,0,False,False,2024,3,3,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,101,0,0,0,1,0,0,1,1,6,9.592400371638025
1940,1940,569.0,270.0,78200.0,66.941240234375,49.96695749536651,25,11,0,2,0,False,False,2023,3,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,0,0,2,2,1,0,0,1,0,1,4,6.345636360828596
1941,1941,33886.0,85.0,3230000.0,118.00461263020831,58.818071078972594,52,22,0,6,0,False,False,2022,12,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,9,10.430786738995007
1942,1942,34539.0,1196.0,575000.0,141.46400933159725,65.03579515045807,59,20,0,4,0,False,False,2022,6,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,102,1,1,1,1,0,1,1,1,9,10.449873351700669
1943,1943,40250.0,711.0,735000.0,128.85346354166666,73.61694471520667,43,17,0,4,0,True,True,2025,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,3,2,4,10.602890127258581
1944,1944,66586.0,893.0,58800.0,128.845009765625,67.27213701984266,16,6,0,1,0,False,False,2025,1,0,0,0,0,0,1,1,1,0,0,1,6,1,0,1,0,101,1,1,0,2,0,0,2,2,6,11.106264642280223
1945,1945,181833.0,1614.0,229000.0,107.89505967881944,73.56483826928653,65,25,0,2,0,False,True,2024,7,5,0,0,0,0,0,1,1,1,0,0,12,1,0,0,0,100,0,0,0,1,0,0,1,1,8,12.110849461941568
1946,1946,14544.0,2883.0,229000.0,87.77478732638889,68.58401094932753,61,24,0,4,0,False,True,2024,11,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,102,0,0,0,0,0,0,0,0,7,9.585002570929301
1947,1947,1503.0,82.0,21200.0,103.427548828125,85.17172836115051,21,9,3,0,0,False,False,2023,9,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,4,7.315883504509785
1948,1948,593154.0,2701.0,4830000.0,131.57607313368055,77.37399703586092,74,27,0,1,0,False,False,2024,10,6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,100,0,0,0,1,0,0,1,1,8,13.293211026624656
1949,1949,1278.0,262.0,5800.0,161.99571397569446,64.3043781404987,39,17,0,3,0,False,True,2022,11,2,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,101,1,1,0,1,0,0,1,1,9,7.153833801578843
1950,1950,43854.0,2837.0,824000.0,130.4906130642361,90.10643707877516,54,21,0,13,0,False,False,2020,12,3,0,0,0,0,0,0,1,1,0,4,0,0,0,4,1,102,4,4,0,0,0,0,0,0,7,10.688644016385481
1951,1951,1904.0,336.0,21200.0,127.33193033854168,76.09658618364017,14,4,0,0,0,False,False,2025,1,2,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,101,0,0,0,0,0,0,0,0,6,7.552237287560802
1952,1952,12964.0,130.0,4760000.0,100.27277669270832,61.02652106432463,37,13,0,4,0,False,False,2023,7,6,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,101,0,0,1,2,0,1,2,3,9,9.470008697972764
1953,1953,3539.0,172.0,9140000.0,116.97862630208331,62.19850795039471,67,19,0,6,0,False,True,2021,4,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,3,1,0,3,1,3,9,8.17188200612782
1954,1954,17038.0,605.0,14000.0,105.92755967881943,55.18863593988418,88,17,0,0,0,False,False,2024,7,4,0,0,0,0,0,0,1,1,0,8,0,0,1,8,3,100,8,8,0,0,0,0,0,0,9,9.74326011321524
1955,1955,751.0,167.0,3120.0,155.141015625,78.54188179408935,23,10,0,1,0,False,False,2025,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,6,6.62273632394984
1956,1956,33524.0,748.0,541000.0,139.5517697482639,82.64912450917281,28,12,0,2,0,False,True,2022,5,2,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,101,0,0,0,0,0,0,0,0,6,10.42004670814988
1957,1957,10484033.0,372.0,735000.0,159.084462890625,44.63681712510466,21,10,0,1,0,False,True,2021,11,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,101,0,0,0,0,0,0,0,0,6,16.165364086457185
1958,1958,217259.0,1371.0,114000.0,176.73787977430555,86.742638311466,63,25,0,5,0,False,False,2025,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,12.288850071987742
1959,1959,4153249.0,521.0,886000.0,133.17002387152775,98.52482833960376,100,40,0,4,0,False,False,2021,12,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,15.239401718248725
1960,1960,150483.0,1588.0,377000.0,133.97467230902777,55.92420501534509,35,15,0,4,0,False,False,2024,11,2,0,1,1,1,0,0,1,0,0,3,4,1,0,3,1,0,3,3,0,1,0,0,1,1,4,11.921612045227157
1961,1961,88398.0,738.0,830000.0,166.74861002604166,71.05828113025882,38,14,0,2,0,False,True,2024,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,6,11.389615936344557
1962,1962,871.0,358.0,128000.0,153.67710828993054,72.2142406569548,41,13,0,0,0,False,False,2020,11,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,101,1,1,0,0,0,0,0,0,9,6.77078942390898
1963,1963,69835.0,2861.0,229000.0,102.60027235243057,72.28321930511665,63,25,0,6,0,False,True,2025,2,3,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,102,0,0,0,1,0,0,1,1,7,11.153904915104665
1964,1964,20226.0,1074.0,47700.0,140.455751953125,69.95017999881979,40,14,0,2,0,False,True,2025,3,4,0,0,0,0,0,0,1,0,0,2,3,1,0,2,1,101,2,2,1,1,0,1,1,2,6,9.914773624553096
1965,1965,33611.0,1611.0,229000.0,109.16521592881944,78.45990483970488,48,22,0,3,0,False,False,2025,1,5,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,102,0,0,0,2,0,0,2,2,7,10.42263842504811
1966,1966,3662.0,558.0,1610000.0,116.69015516493056,66.22719826651283,78,31,0,8,0,False,True,2024,6,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0,0,8,8.206037762778815
1967,1967,303236.0,2733.0,1460000.0,112.32004123263889,79.40619363163226,75,26,0,2,0,True,False,2024,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,7,12.622269956967365
1968,1968,2430483.0,306.0,252000.0,155.34331705729167,54.08782273775699,23,9,0,0,0,False,False,2022,6,4,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,101,0,0,0,1,0,0,1,1,6,14.703600972438368
1969,1969,1228869.0,334.0,707000.0,121.86599392361111,59.609893175714575,34,15,1,1,0,True,False,2023,7,6,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14.021605605898868
1970,1970,1372038.0,229.0,707000.0,126.12339409722222,78.01061233968137,24,11,0,4,0,True,True,2021,8,5,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,4,14.131808512519942
1971,1971,2038716.0,539.0,284000.0,94.42497395833334,69.1343296992751,18,8,0,0,0,False,False,2022,5,6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,6,14.527831246397641
1972,1972,1661.0,309.0,70700.0,153.10396050347222,45.26838687907773,57,22,0,3,0,False,False,2024,11,4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,2,1,1,1,2,2,9,7.415776975415394
1973,1973,347334.0,1676.0,1840000.0,145.59295464409723,68.82192573493346,74,26,0,7,0,True,False,2020,11,0,0,0,0,1,0,1,1,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0,0,8,12.758045011080318
1974,1974,460493.0,1095.0,509000.0,128.80875651041666,69.60214911627925,45,19,0,3,0,False,False,2023,11,1,0,0,0,0,0,0,1,1,0,1,2,0,1,1,0,101,1,1,0,0,0,0,0,0,9,13.040055105276656
1975,1975,1220209.0,387.0,319000.0,136.5182107204861,55.25683575392575,25,11,0,2,0,False,False,2021,10,4,0,1,0,0,0,0,1,0,0,2,2,0,1,2,0,101,2,2,0,0,0,0,0,0,6,14.014533533044114
1976,1976,9850.0,131.0,111000.0,120.15284288194444,71.51197070227879,24,10,0,3,0,False,False,2024,5,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,101,1,1,0,3,1,0,4,3,6,9.19532825185568
1977,1977,27733.0,2895.0,229000.0,80.01389539930555,73.10213981213083,74,27,0,6,0,True,False,2024,11,4,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,7,10.23041437631381
1978,1978,72333.0,865.0,287000.0,119.97935112847222,74.81313124162219,18,8,0,0,0,False,False,2023,6,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,4,11.189049560401877
1979,1979,162568.0,2800.0,1590000.0,110.92644314236112,76.99477523859314,78,28,0,7,0,False,False,2023,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,100,0,0,0,1,0,1,1,1,8,11.998857806012943
1980,1980,316707.0,627.0,4830000.0,140.255673828125,59.079778013912055,100,40,0,3,0,False,False,2025,1,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,12.665735492706585
1981,1981,61788.0,838.0,5470000.0,91.43491319444443,76.04348293944662,78,30,0,5,0,False,False,2024,11,6,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,100,0,0,0,0,0,0,0,0,8,11.031480634075546
1982,1982,370314.0,1565.0,585000.0,107.88910264756944,75.9096283795862,30,11,0,0,0,False,False,2025,2,5,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,102,0,0,0,0,0,0,0,0,6,12.822109273777752
1983,1983,773.0,497.0,5800.0,202.7047916666667,74.58704842964481,41,17,0,2,0,False,False,2022,8,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,101,0,0,0,3,0,1,3,3,9,6.651571873589727
1984,1984,238892.0,563.0,509000.0,109.06630425347224,63.18976552782302,34,12,0,6,0,False,True,2020,9,6,0,0,1,1,0,1,1,0,0,2,3,0,0,2,0,0,2,2,0,0,0,0,0,0,4,12.383771031921873
1985,1985,432.0,60.0,1170.0,106.39986979166666,81.42731731811756,36,18,0,4,0,False,True,2025,2,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,2,4,6.07073772800249
1986,1986,1621.0,107.0,4920000.0,109.30137586805556,47.61566552240669,55,21,0,14,0,False,False,2024,11,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,0,1,0,1,0,9,7.3914152346753585
1987,1987,253710.0,782.0,1460000.0,118.7164626736111,72.21816380228337,57,21,0,2,0,False,False,2024,6,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,9,12.44395110294463
1988,1988,32271.0,1717.0,1460000.0,116.26952473958332,62.68080254317441,71,25,4,2,0,False,False,2022,2,6,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,100,1,1,0,0,2,2,0,0,8,10.381955260193992
1989,1989,36796.0,108.0,4920000.0,96.85359917534724,71.50599028970015,43,16,0,8,0,False,False,2024,11,3,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,101,0,0,1,1,0,0,2,2,9,10.513171599094814
1990,1990,117921.0,3025.0,229000.0,143.37745768229166,89.28506451790902,54,25,0,4,0,False,True,2025,3,5,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,102,0,0,0,2,0,0,2,2,7,11.677778667930623
1991,1991,2119361.0,2234.0,1460000.0,134.3969943576389,74.65129378456322,72,24,0,3,0,True,True,2024,2,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,2,0,0,2,2,4,14.566625657959417
1992,1992,1362933.0,2975.0,4460000.0,99.73834418402778,64.85330063361653,77,33,2,4,0,True,False,2023,4,4,0,0,0,0,0,0,1,0,1,1,4,0,0,1,0,0,1,1,0,0,0,0,0,0,4,14.125150286909046
1993,1993,744509.0,882.0,2760000.0,102.85295355902778,86.72052217008287,73,27,0,5,0,False,False,2021,4,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.52048156284944
